Year,Region,Diagnosis,Age,Value
1997,13,1,4,0.39791096742104
1997,18,1,8,1.1976355252915
1997,19,1,7,0.455693664490983
1997,21,1,4,0.19895548371052
1997,21,1,6,0.167226317408929
1997,23,1,6,0.167226317408929
1997,25,1,3,0.382836666564577
1997,3,1,5,0.363992414398084
1997,4,1,8,0.684363157309426
1997,4,1,9,2.21075276131523
1997,5,1,3,0.574254999846865
1997,5,1,6,0.836131587044643
1997,5,1,7,0.607591552654643
1997,5,1,9,3.06104228489801
1997,6,1,2,0.325996244523263
1997,7,1,9,1.70057904716556
1997,7,1,10,2.76388159531246
1997,8,1,9,1.530521142449
1997,9,1,11,1.83342984304313
1997,9,1,12,2.63449075293746
1997,9,1,13,6.8826338856647
1997,10,1,1,0.192852128701797
1997,13,1,5,0.545988621597126
1997,13,1,7,0.455693664490983
1997,14,1,4,1.59164386968416
1997,17,1,7,0.303795776327322
1997,18,1,7,1.51897888163661
1997,19,1,5,0.727984828796168
1997,19,1,8,1.71090789327357
1997,21,1,3,0.765673333129154
1997,21,1,7,0.911387328981965
1997,21,1,8,1.53981710394621
1997,22,1,5,0.181996207199042
1997,23,1,8,0.51327236798207
1997,24,1,5,0.363992414398084
1997,24,1,6,0.668905269635714
1997,24,1,8,1.36872631461885
1997,25,1,7,0.455693664490983
1997,5,1,2,0.325996244523263
1997,5,1,8,2.7374526292377
1997,6,1,5,0.545988621597126
1997,9,1,8,1.1976355252915
1997,10,1,10,2.43871905468746
1997,18,1,5,0.90998103599521
1997,18,1,6,0.668905269635714
1997,25,1,9,1.530521142449
1997,4,1,3,0.191418333282288
1997,4,1,7,0.455693664490983
1997,6,1,12,16.2122507873074
1997,9,1,6,0.501678952226786
1997,9,1,10,1.62581270312497
1997,12,1,2,1.46698310035468
1997,12,1,10,21.4607276812497
1997,17,1,10,4.87743810937492
1997,18,1,2,0.325996244523263
1997,18,1,9,2.38081066603178
1997,18,1,11,8.09764847344048
1997,19,1,10,2.92646286562495
1997,19,1,11,9.16714921521563
1997,19,1,13,29.0053856610155
1997,20,1,9,2.89098438018145
1997,21,1,10,5.69034446093741
1997,21,1,12,13.7804131692113
1997,22,1,10,2.92646286562495
1997,23,1,9,1.19040533301589
1997,23,1,11,4.27800296710063
1997,24,1,3,0.382836666564577
1997,1,1,2,0.977988733569789
1997,3,1,9,2.89098438018145
1997,3,1,12,13.9830663040527
1997,5,1,5,1.63796586479138
1997,6,1,10,4.71485683906243
1997,7,1,5,0.545988621597126
1997,7,1,11,3.51407386583266
1997,8,1,7,0.911387328981965
1997,10,1,6,0.668905269635714
1997,10,1,9,1.530521142449
1997,10,1,12,9.9300036072258
1997,13,1,11,9.47272085572282
1997,19,1,14,39.2972428135805
1997,22,1,4,0.19895548371052
1997,23,1,10,2.11355651406247
1997,23,1,14,25.0073363359149
1997,25,1,10,4.71485683906243
1997,3,1,14,35.7247661941641
1997,4,1,10,6.01550700156241
1997,4,1,14,46.9525498551871
1997,6,1,9,2.89098438018145
1997,6,1,13,28.0221522487777
1997,7,1,14,23.2210980262067
1997,8,1,13,27.2847271895994
1997,9,1,16,25.0234958987654
1997,9,1,17,44.3050916774589
1997,20,1,11,11.7645081595267
1997,20,1,14,46.9525498551871
1997,21,1,13,31.7092775446695
1997,21,1,14,50.2698495732166
1997,21,1,15,98.8600774008499
1997,23,1,13,11.5529925937943
1997,25,1,8,1.1976355252915
1997,25,1,15,79.0880619206799
1997,18,1,4,0.596866451131559
1997,25,1,4,0.596866451131559
1997,1,1,4,1.39268838597364
1997,3,1,1,3.27848618793054
1997,3,1,2,0.488994366784895
1997,3,1,11,8.09764847344048
1997,6,1,4,0.994777418552599
1997,7,1,1,1.54281702961437
1997,7,1,16,75.9434003439276
1997,7,1,17,148.677663417627
1997,8,1,1,2.12137341571976
1997,8,1,2,0.162998122261632
1997,8,1,3,0.191418333282288
1997,8,1,6,0.501678952226786
1997,8,1,8,1.02654473596414
1997,9,1,1,0.57855638610539
1997,9,1,9,1.70057904716556
1997,9,1,15,16.8721198764117
1997,10,1,5,0.545988621597126
1997,13,1,2,0.651992489046526
1997,13,1,8,2.05308947192828
1997,13,1,9,2.7209264754649
1997,14,1,2,1.46698310035468
1997,14,1,3,1.33992833297602
1997,14,1,8,7.52799473040369
1997,17,1,2,0.488994366784895
1997,17,1,4,0.596866451131559
1997,17,1,5,0.363992414398084
1997,17,1,6,1.00335790445357
1997,17,1,9,3.57121599904768
1997,18,1,13,29.4970023671344
1997,19,1,2,0.488994366784895
1997,19,1,9,2.55086857074834
1997,20,1,2,0.162998122261632
1997,20,1,4,0.994777418552599
1997,20,1,5,0.90998103599521
1997,20,1,6,0.501678952226786
1997,20,1,7,0.607591552654643
1997,20,1,15,85.6787337474033
1997,21,1,2,0.488994366784895
1997,21,1,11,11.6117223392731
1997,22,1,8,0.684363157309426
1997,22,1,13,27.0389188365399
1997,23,1,1,0.771408514807186
1997,23,1,2,0.325996244523263
1997,23,1,16,74.7795168137525
1997,24,1,9,2.21075276131523
1997,24,1,10,3.41420667656245
1997,24,1,12,11.7538818207979
1997,25,1,6,0.836131587044643
1997,25,1,12,15.8069445176247
1997,0,1,1,76.9479993520169
1997,0,1,2,8.63890047986647
1997,0,1,3,6.6996416648801
1997,0,1,4,11.3404625714996
1997,0,1,5,16.3796586479138
1997,0,1,6,16.0537264712571
1997,0,1,7,26.5821304286407
1997,0,1,8,47.9054210116598
1997,0,1,9,88.2600525478926
1997,0,1,10,163.069014123435
1997,0,1,11,298.84906441603
1997,0,1,12,473.80302925906
1997,0,1,13,865.737019475396
1997,0,1,14,1459.10152213022
1997,0,1,15,2506.82793601249
1997,0,1,16,4103.27138563244
1997,0,1,17,7242.60445777384
1997,0,1,18,15143.2929360007
1997,0,1,19,86042
1997,1,1,1,14.8496139100383
1997,1,1,3,1.7227649995406
1997,1,1,5,2.91193931518467
1997,1,1,6,3.34452634817857
1997,1,1,7,7.29109863185572
1997,1,1,8,10.4365381489688
1997,1,1,9,20.2368906612702
1997,1,1,10,37.7188547124994
1997,1,1,11,61.4198997419448
1997,1,1,12,95.4496265102725
1997,1,1,13,153.630220662159
1997,1,1,14,251.859601668857
1997,1,1,15,437.884236167498
1997,1,1,16,667.778175437984
1997,1,1,17,1132.76191125349
1997,1,1,18,2438.88519963476
1997,1,1,19,14396
1997,3,1,8,1.71090789327357
1997,3,1,10,6.99099462343739
1997,3,1,13,22.8601768345292
1997,3,1,15,64.0613301557508
1997,3,1,16,103.876605068131
1997,3,1,17,200.650944039261
1997,3,1,18,416.078691790487
1997,3,1,19,2327
1997,4,1,1,3.66419044533414
1997,4,1,5,0.727984828796168
1997,4,1,11,8.09764847344048
1997,4,1,12,17.2255164615141
1997,4,1,13,30.7260441324317
1997,4,1,15,75.6609125707838
1997,4,1,16,123.662625081108
1997,4,1,17,218.543384909004
1997,4,1,18,439.424753050552
1997,4,1,19,2603
1997,5,1,1,4.43559896014132
1997,5,1,10,8.45422605624987
1997,5,1,11,16.0425111266274
1997,5,1,12,17.6308227311968
1997,5,1,13,34.4131694283235
1997,5,1,14,67.6218788675249
1997,5,1,15,113.359555419641
1997,5,1,16,197.860200129773
1997,5,1,17,353.162701928976
1997,5,1,18,718.539885448659
1997,5,1,19,4055
1997,6,1,1,2.50707767312336
1997,6,1,6,0.668905269635714
1997,6,1,8,1.36872631461885
1997,6,1,11,10.3894357772444
1997,6,1,14,48.2284343621215
1997,6,1,15,94.642047431747
1997,6,1,16,164.689519519782
1997,6,1,17,279.46288596551
1997,6,1,18,599.734373702997
1997,6,1,19,3275
1997,7,1,8,1.02654473596414
1997,7,1,12,7.90347225881237
1997,7,1,13,14.5026928305078
1997,7,1,15,48.5073446446837
1997,7,1,18,340.333693035611
1997,7,1,19,1709
1997,8,1,10,5.20260064999992
1997,8,1,11,6.11143281014376
1997,8,1,12,18.2387821357209
1997,8,1,14,42.1041887288363
1997,8,1,15,76.4517931899906
1997,8,1,16,126.86330478909
1997,8,1,17,230.471678822166
1997,8,1,18,497.530505520047
1997,8,1,19,2704
1997,9,1,14,8.16566084438037
1997,9,1,18,113.617498132315
1997,9,1,19,594
1997,10,1,11,7.79207683293329
1997,10,1,13,17.9440097733401
1997,10,1,14,28.3246360539444
1997,10,1,15,46.6619565332012
1997,10,1,16,69.2510700454205
1997,10,1,17,138.027400995161
1997,10,1,18,319.58163858222
1997,10,1,19,1675
1997,12,1,1,11.378275593406
1997,12,1,4,2.18851032081572
1997,12,1,5,2.00195827918946
1997,12,1,6,2.00671580890714
1997,12,1,7,3.94934509225518
1997,12,1,8,6.50144999443955
1997,12,1,9,9.18312685469402
1997,12,1,11,39.877099086188
1997,12,1,12,64.8490031492297
1997,12,1,13,116.513159350181
1997,12,1,14,206.948467024765
1997,12,1,15,311.079710221341
1997,12,1,16,514.145549454866
1997,12,1,17,893.344011996456
1997,12,1,18,1984.4152071055
1997,12,1,19,11089
1997,13,1,1,2.69992980182515
1997,13,1,10,3.41420667656245
1997,13,1,12,12.9698006298459
1997,13,1,13,28.2679606018372
1997,13,1,14,39.2972428135805
1997,13,1,15,66.961225759509
1997,13,1,16,111.150877131725
1997,13,1,17,202.780996523754
1997,13,1,18,477.816053789325
1997,13,1,19,2503
1997,14,1,1,12.5353883656168
1997,14,1,5,2.00195827918946
1997,14,1,6,2.84284739595178
1997,14,1,7,5.01263030940081
1997,14,1,9,15.8153851386397
1997,14,1,10,25.2000968984371
1997,14,1,11,47.5163900988677
1997,14,1,12,69.7126783854219
1997,14,1,13,141.339803009186
1997,14,1,14,235.017926177322
1997,14,1,15,416.794086321983
1997,14,1,16,684.36351574298
1997,14,1,17,1288.2557426215
1997,14,1,18,2594.00680667386
1997,14,1,19,14550
1997,17,1,1,1.92852128701797
1997,17,1,8,1.36872631461885
1997,17,1,11,10.8477932380052
1997,17,1,12,12.7671474950046
1997,17,1,13,30.4802357793723
1997,17,1,14,63.7942253467216
1997,17,1,15,101.496346131539
1997,17,1,16,161.197868929256
1997,17,1,17,285.427032922091
1997,17,1,18,571.200298829584
1997,17,1,19,3303
1997,18,1,1,3.66419044533414
1997,18,1,10,4.38969429843743
1997,18,1,12,16.8202101918315
1997,18,1,14,42.3593656302232
1997,18,1,15,81.7243306513693
1997,18,1,16,153.632625983118
1997,18,1,17,261.144434598869
1997,18,1,18,540.591018510833
1997,18,1,19,3007
1997,19,1,1,1.92852128701797
1997,19,1,12,16.2122507873074
1997,19,1,15,64.0613301557508
1997,19,1,16,125.408450376371
1997,19,1,17,196.390839070275
1997,19,1,18,399.995849589109
1997,19,1,19,2381
1997,20,1,1,1.34996490091258
1997,20,1,8,1.53981710394621
1997,20,1,10,6.01550700156241
1997,20,1,12,15.4016382479421
1997,20,1,13,30.9718524854912
1997,20,1,16,180.983888942234
1997,20,1,17,282.444959443801
1997,20,1,18,586.764339669627
1997,20,1,19,3293
1997,21,1,1,1.92852128701797
1997,21,1,5,0.363992414398084
1997,21,1,9,3.06104228489801
1997,21,1,16,163.81660687215
1997,21,1,17,256.884329629882
1997,21,1,18,540.072217149498
1997,21,1,19,3141
1997,22,1,1,2.12137341571976
1997,22,1,7,0.911387328981965
1997,22,1,9,3.40115809433112
1997,22,1,11,7.33371937217251
1997,22,1,12,17.2255164615141
1997,22,1,14,53.5871492912462
1997,22,1,15,99.3873311469878
1997,22,1,16,148.39515009733
1997,22,1,17,247.938109195011
1997,22,1,18,540.591018510833
1997,22,1,19,3026
1997,23,1,12,7.29551285428834
1997,23,1,15,51.6708671215109
1997,23,1,17,143.565537454843
1997,23,1,18,291.047563708807
1997,23,1,19,1591
1997,24,1,1,0.964260643508983
1997,24,1,7,0.911387328981965
1997,24,1,11,8.70879175445485
1997,24,1,13,26.0556854243021
1997,24,1,14,46.6973729538002
1997,24,1,15,75.9245394438528
1997,24,1,16,119.007090960408
1997,24,1,17,220.673437393497
1997,24,1,18,369.905370631693
1997,24,1,19,2394
1997,25,1,1,2.50707767312336
1997,25,1,2,0.162998122261632
1997,25,1,11,6.87536191141173
1997,25,1,13,27.0389188365399
1997,25,1,14,57.6699797134363
1997,25,1,16,111.441848014269
1997,25,1,17,217.691363915207
1997,25,1,18,363.160952934341
1997,25,1,19,2426
1997,1,4,1,0.192852128701797
1997,1,4,17,1.27803149069593
1997,1,4,18,0.518801361334772
1997,6,4,1,0.192852128701797
1997,6,4,5,0.363992414398084
1997,6,4,17,0.426010496898644
1997,7,4,17,0.426010496898644
1997,8,4,16,0.290970882543784
1997,10,4,11,0.152785820253594
1997,13,4,4,0.19895548371052
1997,14,4,1,0.192852128701797
1997,17,4,15,0.263626873068933
1997,20,4,3,0.191418333282288
1997,20,4,10,0.162581270312498
1997,20,4,13,0.245808353059454
1997,20,4,18,0.518801361334772
1997,22,4,16,0.290970882543784
1997,24,4,1,0.192852128701797
1997,24,4,4,0.19895548371052
1997,5,4,17,0.426010496898644
1997,5,4,18,0.518801361334772
1997,6,4,9,0.170057904716556
1997,9,4,9,0.170057904716556
1997,13,4,3,0.191418333282288
1997,13,4,10,0.162581270312498
1997,18,4,15,0.263626873068933
1997,19,4,13,0.245808353059454
1997,19,4,17,0.852020993797287
1997,21,4,9,0.170057904716556
1997,24,4,18,1.03760272266954
1997,3,4,7,0.151897888163661
1997,4,4,4,0.19895548371052
1997,5,4,7,0.151897888163661
1997,5,4,10,0.162581270312498
1997,5,4,14,0.510353802773773
1997,6,4,4,0.39791096742104
1997,7,4,8,0.171090789327357
1997,7,4,9,0.340115809433112
1997,13,4,5,0.181996207199042
1997,13,4,6,0.167226317408929
1997,17,4,10,0.162581270312498
1997,18,4,5,0.181996207199042
1997,18,4,10,0.162581270312498
1997,21,4,11,0.305571640507188
1997,25,4,3,0.382836666564577
1997,25,4,5,0.545988621597126
1997,21,4,16,0.581941765087568
1997,1,4,3,0.382836666564577
1997,1,4,4,0.994777418552599
1997,1,4,5,1.81996207199042
1997,1,4,6,0.836131587044643
1997,1,4,8,0.342181578654713
1997,1,4,9,1.19040533301589
1997,1,4,10,0.325162540624995
1997,1,4,13,0.983233412237815
1997,1,4,14,0.255176901386886
1997,1,4,16,0.290970882543784
1997,3,4,5,0.181996207199042
1997,3,4,6,0.167226317408929
1997,3,4,8,0.171090789327357
1997,3,4,11,0.305571640507188
1997,3,4,12,0.607959404524029
1997,3,4,13,0.737425059178361
1997,3,4,16,0.290970882543784
1997,4,4,7,0.151897888163661
1997,4,4,8,0.342181578654713
1997,4,4,11,0.152785820253594
1997,4,4,13,0.245808353059454
1997,4,4,14,0.255176901386886
1997,4,4,15,0.790880619206799
1997,4,4,16,0.872912647631351
1997,4,4,18,0.518801361334772
1997,4,4,19,14
1997,5,4,5,0.545988621597126
1997,5,4,6,0.167226317408929
1997,5,4,9,0.340115809433112
1997,5,4,13,0.245808353059454
1997,5,4,16,0.872912647631351
1997,6,4,6,0.167226317408929
1997,6,4,10,0.487743810937492
1997,6,4,12,0.202653134841343
1997,6,4,15,0.263626873068933
1997,7,4,10,0.162581270312498
1997,7,4,11,0.152785820253594
1997,7,4,12,0.202653134841343
1997,7,4,14,0.255176901386886
1997,7,4,15,0.790880619206799
1997,8,4,2,0.162998122261632
1997,8,4,5,0.363992414398084
1997,8,4,6,0.334452634817857
1997,8,4,7,0.151897888163661
1997,8,4,8,0.684363157309426
1997,8,4,12,0.405306269682686
1997,8,4,13,0.245808353059454
1997,8,4,17,0.852020993797287
1997,8,4,18,1.03760272266954
1997,9,4,6,0.167226317408929
1997,9,4,19,2
1997,10,4,6,0.167226317408929
1997,10,4,9,0.340115809433112
1997,10,4,10,0.487743810937492
1997,10,4,12,0.405306269682686
1997,10,4,13,0.491616706118907
1997,12,4,3,0.191418333282288
1997,12,4,4,0.39791096742104
1997,12,4,5,1.27397345039329
1997,12,4,8,1.02654473596414
1997,12,4,10,0.975487621874985
1997,12,4,11,0.458357460760782
1997,12,4,12,0.405306269682686
1997,12,4,15,2.10901498455146
1997,12,4,16,1.7458252952627
1997,12,4,17,4.26010496898644
1997,12,4,18,0.518801361334772
1997,13,4,2,0.162998122261632
1997,13,4,7,0.607591552654643
1997,13,4,11,0.152785820253594
1997,13,4,12,0.405306269682686
1997,14,4,3,0.382836666564577
1997,14,4,8,0.51327236798207
1997,14,4,10,0.65032508124999
1997,14,4,11,1.06950074177516
1997,14,4,15,3.1635224768272
1997,14,4,16,1.16388353017514
1997,14,4,18,3.6316095293434
1997,17,4,1,0.385704257403593
1997,17,4,4,0.39791096742104
1997,17,4,5,0.363992414398084
1997,17,4,6,0.668905269635714
1997,17,4,7,0.151897888163661
1997,17,4,8,0.342181578654713
1997,17,4,14,1.02070760554755
1997,18,4,6,0.334452634817857
1997,18,4,8,0.171090789327357
1997,18,4,18,1.55640408400432
1997,19,4,8,0.171090789327357
1997,19,4,9,0.170057904716556
1997,19,4,12,0.202653134841343
1997,19,4,16,0.290970882543784
1997,19,4,19,7
1997,20,4,1,0.385704257403593
1997,20,4,4,0.39791096742104
1997,20,4,7,0.303795776327322
1997,20,4,8,0.171090789327357
1997,20,4,9,0.510173714149668
1997,20,4,11,0.305571640507188
1997,20,4,16,0.872912647631351
1997,21,4,2,0.162998122261632
1997,21,4,3,0.191418333282288
1997,21,4,5,0.181996207199042
1997,21,4,6,0.167226317408929
1997,21,4,7,0.303795776327322
1997,21,4,10,0.162581270312498
1997,21,4,12,0.202653134841343
1997,21,4,15,0.527253746137866
1997,22,4,4,0.19895548371052
1997,22,4,6,0.167226317408929
1997,22,4,8,0.171090789327357
1997,22,4,9,0.340115809433112
1997,22,4,11,0.458357460760782
1997,22,4,13,0.245808353059454
1997,22,4,15,0.263626873068933
1997,23,4,4,0.795821934842079
1997,23,4,5,0.181996207199042
1997,23,4,15,0.263626873068933
1997,23,4,16,0.290970882543784
1997,24,4,6,0.334452634817857
1997,24,4,15,0.263626873068933
1997,25,4,6,0.167226317408929
1997,25,4,9,0.680231618866224
1997,25,4,16,1.16388353017514
1997,25,4,18,1.03760272266954
1997,12,4,6,1.00335790445357
1997,13,4,16,0.872912647631351
1997,21,4,4,0.39791096742104
1997,10,4,7,0.151897888163661
1997,12,4,9,0.680231618866224
1997,14,4,5,1.27397345039329
1997,14,4,12,0.405306269682686
1997,18,4,7,0.455693664490983
1997,24,4,9,0.510173714149668
1997,1,4,2,0.162998122261632
1997,0,4,1,1.92852128701797
1997,0,4,2,1.62998122261632
1997,0,4,3,2.10560166610517
1997,0,4,4,6.36657547873663
1997,0,4,5,10.0097913959473
1997,0,4,6,7.35795796599286
1997,0,4,7,6.37971130287376
1997,0,4,8,6.84363157309426
1997,0,4,9,7.48254780752846
1997,0,4,10,4.38969429843743
1997,0,4,11,5.80586116963657
1997,0,4,12,4.86367523619223
1997,0,4,13,6.14520882648634
1997,0,4,14,5.86906873189839
1997,0,4,15,9.22694055741266
1997,0,4,16,10.4749517715762
1997,0,4,17,11.5022834162634
1997,0,4,18,12.4512326720345
1997,0,4,19,547
1997,1,4,7,1.06328521714563
1997,1,4,11,0.611143281014376
1997,1,4,12,0.202653134841343
1997,1,4,19,57
1997,3,4,14,0.510353802773773
1997,3,4,19,15
1997,5,4,2,0.162998122261632
1997,5,4,8,0.684363157309426
1997,5,4,12,0.405306269682686
1997,5,4,19,23
1997,6,4,11,0.152785820253594
1997,6,4,19,14
1997,7,4,4,0.39791096742104
1997,7,4,5,0.181996207199042
1997,7,4,19,14
1997,8,4,4,0.19895548371052
1997,8,4,19,19
1997,10,4,5,0.181996207199042
1997,10,4,15,0.263626873068933
1997,10,4,19,14
1997,12,4,7,0.455693664490983
1997,12,4,13,0.491616706118907
1997,12,4,14,0.765530704160659
1997,12,4,19,70
1997,13,4,1,0.385704257403593
1997,13,4,19,18
1997,14,4,2,0.162998122261632
1997,14,4,4,0.795821934842079
1997,14,4,6,2.00671580890714
1997,14,4,7,1.36708099347295
1997,14,4,9,1.36046323773245
1997,14,4,13,0.737425059178361
1997,14,4,14,1.78623830970821
1997,14,4,17,1.70404198759457
1997,14,4,19,97
1997,17,4,3,0.191418333282288
1997,17,4,9,0.510173714149668
1997,17,4,11,0.458357460760782
1997,17,4,16,0.581941765087568
1997,17,4,19,28
1997,18,4,12,0.202653134841343
1997,18,4,13,0.245808353059454
1997,18,4,19,14
1997,20,4,5,0.90998103599521
1997,20,4,12,0.202653134841343
1997,20,4,14,0.510353802773773
1997,20,4,17,0.852020993797287
1997,20,4,19,29
1997,21,4,8,0.342181578654713
1997,21,4,19,19
1997,22,4,5,0.90998103599521
1997,22,4,7,0.303795776327322
1997,22,4,10,0.162581270312498
1997,22,4,12,0.202653134841343
1997,22,4,18,1.55640408400432
1997,22,4,19,23
1997,23,4,6,0.334452634817857
1997,23,4,7,0.151897888163661
1997,23,4,8,0.171090789327357
1997,23,4,10,0.162581270312498
1997,23,4,11,0.611143281014376
1997,23,4,13,0.491616706118907
1997,23,4,19,18
1997,24,4,2,0.325996244523263
1997,24,4,5,0.363992414398084
1997,24,4,8,0.342181578654713
1997,24,4,19,16
1997,25,4,2,0.325996244523263
1997,25,4,4,0.39791096742104
1997,25,4,7,0.455693664490983
1997,25,4,8,1.02654473596414
1997,25,4,11,0.458357460760782
1997,25,4,12,0.202653134841343
1997,25,4,13,0.491616706118907
1997,25,4,17,0.426010496898644
1997,25,4,19,36
1997,0,2,3,1.33992833297602
1997,0,2,4,4.37702064163144
1997,0,2,5,15.8336700263167
1997,0,2,6,14.8831422493946
1997,0,2,7,17.468257138821
1997,0,2,8,26.3479815564129
1997,0,2,9,29.0799017065311
1997,0,2,10,30.077535007812
1997,0,2,11,35.1407386583266
1997,0,2,12,40.9359332379513
1997,0,2,13,34.9047861344424
1997,0,2,14,35.4695892927772
1997,0,2,15,51.6708671215109
1997,0,2,16,90.4919444711168
1997,0,2,17,261.996455592666
1997,0,2,18,760.562795716776
1997,0,2,19,4131
1997,1,2,3,0.191418333282288
1997,1,2,4,0.596866451131559
1997,1,2,5,4.54990517997605
1997,1,2,6,4.01343161781429
1997,1,2,7,5.01263030940081
1997,1,2,8,5.81708683713012
1997,1,2,9,6.80231618866224
1997,1,2,10,5.85292573124991
1997,1,2,11,8.25043429369407
1997,1,2,12,5.6742877755576
1997,1,2,13,5.40778376730798
1997,1,2,14,5.10353802773773
1997,1,2,15,9.49056743048159
1997,1,2,16,13.3846605970141
1997,1,2,17,42.1750391929657
1997,1,2,18,149.933593425749
1997,1,2,19,790
1997,3,2,4,0.39791096742104
1997,3,2,5,0.545988621597126
1997,3,2,6,0.668905269635714
1997,3,2,7,0.303795776327322
1997,3,2,8,0.342181578654713
1997,3,2,9,0.85028952358278
1997,3,2,10,1.30065016249998
1997,3,2,11,0.76392910126797
1997,3,2,12,0.607959404524029
1997,3,2,14,0.765530704160659
1997,3,2,15,2.10901498455146
1997,3,2,16,2.61873794289405
1997,3,2,17,4.68611546588508
1997,3,2,18,11.9324313106998
1997,3,2,19,91
1997,4,2,4,0.19895548371052
1997,4,2,5,0.545988621597126
1997,4,2,6,0.501678952226786
1997,4,2,7,0.303795776327322
1997,4,2,8,0.855453946636783
1997,4,2,9,0.340115809433112
1997,4,2,10,0.487743810937492
1997,4,2,11,0.76392910126797
1997,4,2,12,0.810612539365371
1997,4,2,13,0.491616706118907
1997,4,2,15,1.05450749227573
1997,4,2,16,3.20067970798162
1997,4,2,17,11.928293913162
1997,4,2,18,22.82725989873
1997,4,2,19,121
1997,5,2,5,0.545988621597126
1997,5,2,6,0.334452634817857
1997,5,2,7,0.759489440818304
1997,5,2,8,0.855453946636783
1997,5,2,9,0.85028952358278
1997,5,2,10,1.78839397343747
1997,5,2,11,1.06950074177516
1997,5,2,12,1.21591880904806
1997,5,2,13,0.983233412237815
1997,5,2,15,1.84538811148253
1997,5,2,16,4.65553412070054
1997,5,2,17,13.6323359007566
1997,5,2,18,37.8724993774384
1997,5,2,19,181
1997,6,2,5,0.545988621597126
1997,6,2,7,0.455693664490983
1997,6,2,8,0.684363157309426
1997,6,2,9,0.680231618866224
1997,6,2,10,1.46323143281248
1997,6,2,11,0.611143281014376
1997,6,2,12,1.01326567420671
1997,6,2,13,1.47485011835672
1997,6,2,14,0.765530704160659
1997,6,2,15,1.5817612384136
1997,6,2,16,3.20067970798162
1997,6,2,17,7.66818894417558
1997,6,2,19,119
1997,7,2,4,0.19895548371052
1997,7,2,7,0.303795776327322
1997,7,2,8,0.342181578654713
1997,7,2,9,0.85028952358278
1997,7,2,10,0.325162540624995
1997,7,2,11,0.458357460760782
1997,7,2,12,0.405306269682686
1997,7,2,14,1.27588450693443
1997,7,2,16,1.16388353017514
1997,7,2,17,2.98207347829051
1997,7,2,18,11.413629949365
1997,7,2,19,61
1997,8,2,5,0.363992414398084
1997,8,2,6,0.501678952226786
1997,8,2,7,0.151897888163661
1997,8,2,8,0.684363157309426
1997,8,2,9,1.19040533301589
1997,8,2,11,1.22228656202875
1997,8,2,12,0.607959404524029
1997,8,2,13,0.737425059178361
1997,8,2,14,2.29659211248198
1997,8,2,15,1.5817612384136
1997,8,2,16,3.20067970798162
1997,8,2,17,9.37223093177016
1997,8,2,19,121
1997,9,2,7,0.151897888163661
1997,9,2,8,0.171090789327357
1997,9,2,9,0.340115809433112
1997,9,2,11,0.458357460760782
1997,9,2,19,22
1997,10,2,5,0.181996207199042
1997,10,2,6,0.167226317408929
1997,10,2,7,0.455693664490983
1997,10,2,8,0.684363157309426
1997,10,2,9,0.510173714149668
1997,10,2,12,0.607959404524029
1997,10,2,15,1.05450749227573
1997,10,2,16,2.61873794289405
1997,10,2,18,18.6768490080518
1997,10,2,19,87
1997,12,2,3,0.191418333282288
1997,12,2,4,0.795821934842079
1997,12,2,5,1.63796586479138
1997,12,2,6,2.17394212631607
1997,12,2,7,1.82277465796393
1997,12,2,8,3.76399736520184
